"sigA","sigB","topo","envfilt","stat","summary","Beta_a","S_a","Stot_a","Beta_b","S_b","Stot_b","Cor_ab","N","Ntot"
"0.5","0.25","one2many","none","2.5%","var",1.97476866789765e-05,0.0152784722222223,0,0,0,0,0.0134234513973251,0.0558548611111114,22.3419444444444
"0.5","0.25","one2many","none","50%","mean",1.04163451784463,28.8025,30,1.00479167359126,9.9525,10,0.335475954641098,95.235,1904.7
"0.5","0.25","one2many","none","50%","var",6.10018770894241e-05,0.0468472222222219,0,2.06332114952649e-05,0.00201388888888888,0,0.0405959490646778,0.206180555555557,82.4722222222222
"0.5","0.25","one2many","none","97.5%","mean",1.04606855232814,28.952625,30,1.01556232791608,10,10,0.457017751376961,95.455,1909.1
"0.5","0.25","one2many","none","97.5%","var",0.000130691536959189,0.0994506944444445,0,8.96907316339031e-05,0.00842708333333331,0,0.0879227795333803,0.405327777777778,162.131111111111
"0.5","0.25","one2many","none","mean","mean",1.04152799261929,28.80555,30,1.00556693957143,9.94505,10,0.313256285793286,95.23295,1904.659
"0.5","0.25","one2many","none","mean","var",6.4714460345506e-05,0.0493569444444444,0,2.59034024653335e-05,0.00249138888888888,0,0.0423241053239615,0.212653611111111,85.0614444444444
"0.5","0.25","one2many","none","var","mean",6.5253371377715e-06,0.00497014898989899,0,1.90130802980685e-05,0.00183408838383838,0,0.0107018179959792,0.0190843914141412,7.63375656565656
"0.5","0.25","one2many","none","var","var",8.52843981647446e-10,0.000488643228192418,0,5.2862475970302e-10,4.72817207569518e-06,0,0.000712927452182803,0.0100546474226057,1608.74358761691
"0.5","0.25","one2many","opposite","2.5%","mean",1.82136714390057,9.811375,29.3475,1.54822733463603,3.651375,10,0.800390545994032,77.559125,1551.1825
"0.5","0.25","one2many","opposite","2.5%","var",0.000648089685791817,0.024013888888889,0,0.000465329860360364,0.0035972222222222,0,2.10137774421396e-05,0.0849777777777779,33.9911111111111
"0.5","0.25","one2many","opposite","50%","mean",2.31029177159417,12.985,30,2.00364643457143,4.9925,10,0.946130635555345,90.285,1805.7
"0.5","0.25","one2many","opposite","50%","var",0.002624010822408,0.0903055555555557,0,0.00212046969748924,0.0134027777777778,0,0.000148999926210604,2.32280555555556,929.122222222222
"0.5","0.25","one2many","opposite","97.5%","mean",3.06115152983426,16.478125,30,2.74086702836488,6.460875,10,0.981800389909301,95.399625,1907.9925
"0.5","0.25","one2many","opposite","97.5%","var",0.0109835054987009,0.215174305555555,0.228055555555555,0.00799397147011718,0.0256638888888889,0,0.00105186011512024,16.8575048611111,6743.00194444444
"0.5","0.25","one2many","opposite","mean","mean",2.33131492954881,13.12825,29.96,2.04499639300942,4.99175,10,0.930967640326381,89.22185,1784.437
"0.5","0.25","one2many","opposite","mean","var",0.00344416590030994,0.0944397222222222,0.0293333333333333,0.00264637339387416,0.0134691666666667,0,0.000229169176052458,4.12359416666667,1649.43766666667
"0.5","0.25","one2many","opposite","var","mean",0.118336476139352,3.56085726010101,0.0262626262626263,0.0882008671477593,0.498623421717172,0,0.00238081648739147,24.9314750782828,9972.59003131313
"0.5","0.25","one2many","opposite","var","var",7.03200418036728e-06,0.00266469042360332,0.0225751839381469,3.86756914470308e-06,3.48885599046016e-05,0,6.91133421759109e-08,26.8926960565048,4302831.36904077
"0.5","0.25","one2many","same","2.5%","mean",1.58435623640107,10.5005,28.69,1.52181786601667,3.71425,9.9,0.892098660380106,70.32725,1406.545
"0.5","0.25","one2many","same","2.5%","var",0.000419745140530294,0.0357472222222221,0,0.00044462903869833,0.0036173611111111,0,2.45952486570089e-06,0.115916666666667,46.3666666666667
"0.5","0.25","one2many","same","50%","mean",2.07251770440343,14.3425,30,1.89367276030517,5.2825,10,0.979910872156871,86.4375,1728.75
"0.5","0.25","one2many","same","50%","var",0.00191399354914102,0.0983055555555555,0,0.00149061696293955,0.0120833333333333,0,2.20520197287302e-05,0.437236111111112,174.894444444444
"0.5","0.25","one2many","same","97.5%","mean",2.83420249733643,18.756625,30,2.69491004806794,6.57375,10,0.994512072662332,95.292625,1905.8525
"0.5","0.25","one2many","same","97.5%","var",0.00886154952109687,0.1899,0.455555555555556,0.00834323587414214,0.0247965277777778,0.1,0.000258962136293816,13.8416583333333,5536.66333333333
"0.5","0.25","one2many","same","mean","mean",2.08617965965424,14.613,29.764,1.92764706116174,5.29185,9.989,0.971046700827298,86.97855,1739.571
"0.5","0.25","one2many","same","mean","var",0.00272474630814049,0.100236111111111,0.0797777777777778,0.00222737978350489,0.0129691666666667,0.00611111111111111,8.07575607428237e-05,3.19824972222222,1279.29988888889
"0.5","0.25","one2many","same","var","mean",0.110231674734064,4.88905909090909,0.182327272727273,0.0842246192840956,0.542498815656566,0.00543333333333332,0.000792093261894234,39.1449067146465,15657.9626858586
"0.5","0.25","one2many","same","var","var",6.09984978610702e-06,0.00193785703485472,0.0199510662177329,4.83056176758908e-06,3.92956243764809e-05,0.00103348297792742,7.54751766970434e-08,18.0333297278104,2885332.75644967
"0.5","0.25","one2one","all","2.5%","mean",3.85486546831868,3.17025,22.77,3.85486546831868,3.17025,22.77,1,49.638875,992.7775
"0.5","0.25","one2one","all","2.5%","var",0.0101239111706571,0.00803611111111111,0.177777777777778,0.0101239111706571,0.00803611111111111,0.177777777777778,1.36955018267537e-33,0.123694444444444,49.4777777777778
"0.5","0.25","one2one","all","50%","mean",5.31527752133316,4.9225,26.1,5.31527752133316,4.9225,26.1,1,70.225,1404.5
"0.5","0.25","one2one","all","50%","var",0.0420699942125336,0.0228472222222222,0.677777777777778,0.0420699942125336,0.0228472222222222,0.677777777777778,6.84775091337684e-33,7.06277777777778,2825.11111111111
"0.5","0.25","one2one","all","97.5%","mean",8.24588647298252,7.251375,29.2575,8.24588647298252,7.251375,29.2575,1,84.890375,1697.8075
"0.5","0.25","one2one","all","97.5%","var",0.178681875955345,0.0666979166666666,1.85138888888889,0.178681875955345,0.0666979166666666,1.85138888888889,1.36955018267537e-32,20.9794638888889,8391.78555555555
"0.5","0.25","one2one","all","mean","mean",5.48312461772981,4.9741,26.119,5.48312461772981,4.9741,26.119,1,69.09035,1381.807
"0.5","0.25","one2one","all","mean","var",0.0532721316437323,0.026965,0.815,0.0532721316437323,0.026965,0.815,7.23122496452594e-33,8.14781194444444,3259.12477777778
"0.5","0.25","one2one","all","var","mean",1.29969071438399,1.17395019191919,2.78923131313131,1.29969071438399,1.17395019191919,2.78923131313131,2.61459580328934e-33,84.8421753813131,33936.8701525253
"0.5","0.25","one2one","all","var","var",0.00234809153647135,0.000282139475308642,0.27730733258511,0.00234809153647135,0.000282139475308642,0.27730733258511,1.77366169365168e-65,32.5679587595999,5210873.40153599
"0.5","0.25","one2one","none","2.5%","mean",1.03749289617381,28.632375,30,1.03749289617381,28.632375,30,1,94.905625,1898.1125
"0.5","0.25","one2one","none","2.5%","var",2.12434021031147e-05,0.0162305555555555,0,2.12434021031147e-05,0.0162305555555555,0,0,0.0785270833333337,31.4108333333333
"0.5","0.25","one2one","none","50%","mean",1.04233818438922,28.7825,30,1.04233818438922,28.7825,30,1,95.195,1903.9
"0.5","0.25","one2one","none","50%","var",6.34080613838182e-05,0.0485694444444446,0,6.34080613838182e-05,0.0485694444444446,0,5.47820073070147e-33,0.195902777777779,78.3611111111111
"0.5","0.25","one2one","none","97.5%","mean",1.04779866068667,28.917625,30,1.04779866068667,28.917625,30,1,95.443125,1908.8625
"0.5","0.25","one2one","none","97.5%","var",0.000145603995639601,0.110822222222222,0,0.000145603995639601,0.110822222222222,0,1.23259516440783e-32,0.447897222222224,179.158888888889
"0.5","0.25","one2one","none","mean","mean",1.04245393638905,28.78005,30,1.04245393638905,28.78005,30,1,95.19245,1903.849
"0.5","0.25","one2one","none","mean","var",6.8277118637648e-05,0.0520036111111111,0,6.8277118637648e-05,0.0520036111111111,0,4.99885816676509e-33,0.211775277777778,84.7101111111111
"0.5","0.25","one2one","none","var","mean",6.62354664176953e-06,0.00502651262626264,0,6.62354664176953e-06,0.00502651262626264,0,1.36955018267537e-33,0.017679542929293,7.07181717171716
"0.5","0.25","one2one","none","var","var",1.14201281480107e-09,0.000648547693836513,0,1.14201281480107e-09,0.000648547693836513,0,1.64973500229362e-65,0.010290750640588,1646.52010249408
"0.5","0.25","one2one","opposite","2.5%","mean",2.00975214977331,9.187,29.1375,2.00975214977331,9.187,29.1375,1,82.15975,1643.195
"0.5","0.25","one2one","opposite","2.5%","var",0.0004026127455225,0.0140666666666667,0,0.0004026127455225,0.0140666666666667,0,0,0.134065972222223,53.6263888888889
"0.5","0.25","one2one","opposite","50%","mean",2.56432581028973,11.6825,30,2.56432581028973,11.6825,30,1,90.825,1816.5
"0.5","0.25","one2one","opposite","50%","var",0.00201265916241731,0.0386805555555555,0,0.00201265916241731,0.0386805555555555,0,5.47820073070147e-33,2.11151388888889,844.605555555556
"0.5","0.25","one2one","opposite","97.5%","mean",3.23039770955026,14.93075,30,3.23039770955026,14.93075,30,1,95.442875,1908.8575
"0.5","0.25","one2one","opposite","97.5%","var",0.0061992631403088,0.0817395833333333,0.301111111111111,0.0061992631403088,0.0817395833333333,0.301111111111111,1.36955018267537e-32,11.1359368055556,4454.37472222222
"0.5","0.25","one2one","opposite","mean","mean",2.56562119345585,11.83855,29.916,2.56562119345585,11.83855,29.916,1,90.6951,1813.902
"0.5","0.25","one2one","opposite","mean","var",0.00227596429611019,0.0409997222222222,0.0402222222222222,0.00227596429611019,0.0409997222222222,0.0402222222222222,6.10819381473214e-33,3.01829111111111,1207.31644444444
"0.5","0.25","one2one","opposite","var","mean",0.102970291950236,2.0808703510101,0.0714585858585859,0.102970291950236,2.0808703510101,0.0714585858585859,1.12054105855257e-33,20.0660545353535,8026.42181414141
"0.5","0.25","one2one","opposite","var","var",2.19768452801701e-06,0.000386662824152014,0.0102451178451178,2.19768452801701e-06,0.000386662824152014,0.0102451178451178,1.59306710230097e-65,11.5468259017097,1847492.14427355
"0.5","0.25","one2one","same","2.5%","mean",1.76706851464734,9.897375,28.3,1.76706851464734,9.897375,28.3,1,71.846,1436.92
"0.5","0.25","one2one","same","2.5%","var",0.000484306568195326,0.0184576388888889,0,0.000484306568195326,0.0184576388888889,0,0,0.0832194444444445,33.2877777777778
"0.5","0.25","one2one","same","50%","mean",2.26358326543272,13.035,29.8,2.26358326543272,13.035,29.8,1,90.36,1807.2
"0.5","0.25","one2one","same","50%","var",0.00163637517734404,0.0427361111111111,0.1,0.00163637517734404,0.0427361111111111,0.1,5.47820073070147e-33,2.224625,889.85
"0.5","0.25","one2one","same","97.5%","mean",3.00462885269408,16.8355,30,3.00462885269408,16.8355,30,1,95.375,1907.5
"0.5","0.25","one2one","same","97.5%","var",0.00544942953687123,0.09819375,0.614444444444443,0.00544942953687123,0.09819375,0.614444444444443,1.36955018267537e-32,11.9981743055556,4799.26972222222
"0.5","0.25","one2one","same","mean","mean",2.28142576694656,13.17135,29.536,2.28142576694656,13.17135,29.536,1,88.0187,1760.374
"0.5","0.25","one2one","same","mean","var",0.00206849026202645,0.0466858333333333,0.137555555555556,0.00206849026202645,0.0466858333333333,0.137555555555556,5.75211076723654e-33,3.04416166666667,1217.66466666667
"0.5","0.25","one2one","same","var","mean",0.0910548152311591,3.03129740151515,0.332226262626263,0.0910548152311591,3.03129740151515,0.332226262626263,1.86756843092096e-33,46.4038381919192,18561.5352767677
"0.5","0.25","one2one","same","var","var",1.91787357634809e-06,0.000477299580605439,0.0291601945379723,1.91787357634809e-06,0.000477299580605439,0.0291601945379723,1.67104940800801e-65,11.4409739849324,1830555.83758918
"0.5","0.5","many2many","all","2.5%","mean",1.69932571080169,10.5045,28.7475,1.31449165793202,4.880125,10,0.829993514330168,75.64475,1512.895
"0.5","0.5","many2many","all","2.5%","var",0.000600724738053633,0.0288159722222222,0,0.000262232129172214,0.00488888888888889,0,4.03379255334108e-05,0.0847479166666672,33.8991666666667
"0.5","0.5","many2many","all","50%","mean",2.10416083641,14.24,29.9,1.60557435682649,6.23,10,0.942343260934185,90.29,1805.8
"0.5","0.5","many2many","all","50%","var",0.00186346621082306,0.0771805555555555,0.1,0.000917546205757921,0.0160555555555555,0,0.000225063826997749,3.60868055555555,1443.47222222222
"0.5","0.5","many2many","all","97.5%","mean",2.77160587356513,17.67275,30,2.05017480452038,7.610375,10,0.976372625261708,95.352625,1907.0525
"0.5","0.5","many2many","all","97.5%","var",0.0132226131282848,0.191791666666667,0.668888888888888,0.0039037460514454,0.0439201388888888,0,0.00168115027078859,15.7631423611111,6305.25694444444
"0.5","0.5","many2many","all","mean","mean",2.13958067084616,14.1307,29.759,1.61793345713319,6.27955,9.999,0.932264519241022,88.82055,1776.411
"0.5","0.5","many2many","all","mean","var",0.00289028149963845,0.0851927777777778,0.136555555555556,0.00132740121245992,0.0173930555555556,0.001,0.000399651545109405,4.35210861111111,1740.84344444444
"0.5","0.5","many2many","all","var","mean",0.0741094826421219,3.07660001010101,0.119211111111111,0.0458128538841355,0.571515704545455,9.99999999999993e-05,0.00142801132581799,30.2583913611111,12103.3565444444
"0.5","0.5","many2many","all","var","var",9.60817417936205e-06,0.00176779908373862,0.0292412894375857,1.22552656900963e-06,8.79458220320488e-05,1e-04,2.15769481236872e-07,21.2043253374968,3392692.05399949
"0.5","0.5","many2many","none","2.5%","mean",1.07381688789776,26.875,30,1,9.858875,10,-0.0363084098675377,94.972375,1899.4475
"0.5","0.5","many2many","none","2.5%","var",5.05766891248979e-05,0.0311256944444444,0,0,0,0,0.0490913183860519,0.0827166666666671,33.0866666666667
"0.5","0.5","many2many","none","50%","mean",1.09593535484563,27.3775,30,1.00100502512563,9.99,10,0.0317350675914296,95.27,1905.4
"0.5","0.5","many2many","none","50%","var",0.000146187848549246,0.0912777777777777,0,4.48922445841739e-06,0.000444444444444457,0,0.0685404510056713,0.199736111111111,79.8944444444444
"0.5","0.5","many2many","none","97.5%","mean",1.11635371164972,27.94125,30,1.01442246096549,10,10,0.0997785450503969,95.59625,1911.925
"0.5","0.5","many2many","none","97.5%","var",0.000316725412621567,0.195352777777777,0,4.20846514375115e-05,0.00396041666666667,0,0.0879895836252908,0.398583333333332,159.433333333333
"0.5","0.5","many2many","none","mean","mean",1.09494151199316,27.40505,30,1.00210756023886,9.9792,10,0.0317350675914296,95.2656,1905.312
"0.5","0.5","many2many","none","mean","var",0.000158317542416504,0.0987713888888889,0,9.3181194154612e-06,0.000897222222222228,0,0.0685404510056713,0.213383888888889,85.3535555555556
"0.5","0.5","many2many","none","var","mean",0.000135662745109337,0.0853916641414142,0,1.5462179629369e-05,0.00147460606060606,0,0.0102601990575268,0.0260466060606062,10.4186424242425
"0.5","0.5","many2many","none","var","var",5.86226731112648e-09,0.00216428401070894,0,2.78928691640569e-10,2.40177235316125e-06,0,0.000838268719458276,0.0072292178167477,1156.67485067964
"0.5","0.5","many2many","opposite","2.5%","mean",1.35729835203382,16.986625,30,1.08405588550527,6.701125,10,0.0641824040491688,90.68575,1813.715
"0.5","0.5","many2many","opposite","2.5%","var",0.000164346146770699,0.0361715277777779,0,5.90867106270203e-05,0.00317499999999999,0,0.000861151996031341,0.084647222222222,33.8588888888889
"0.5","0.5","many2many","opposite","50%","mean",1.50527821225275,19.935,30,1.22146902724942,8.1875,10,0.499387392364679,95.195,1903.9
"0.5","0.5","many2many","opposite","50%","var",0.000540168762114991,0.0883472222222222,0,0.000255346570668746,0.0106805555555556,0,0.00461610981064402,0.197458333333334,78.9833333333333
"0.5","0.5","many2many","opposite","97.5%","mean",1.76674830816722,22.105375,30,1.49307531513492,9.22575,10,0.795814560097551,95.46525,1909.305
"0.5","0.5","many2many","opposite","97.5%","var",0.00161431637625813,0.222686111111111,0,0.00109752736797338,0.0297194444444443,0,0.0163086284231129,5.43773819444444,2175.09527777778
"0.5","0.5","many2many","opposite","mean","mean",1.51910343838873,19.86035,29.996,1.23464283246701,8.14865,10,0.483593308512519,94.89565,1897.913
"0.5","0.5","many2many","opposite","mean","var",0.00064098822273166,0.102383611111111,0.00333333333333333,0.000314941888872498,0.0123052777777778,0,0.00609736740786709,0.5205125,208.205
"0.5","0.5","many2many","opposite","var","mean",0.0134117938874684,2.13461629040404,0.000993939393939401,0.00950672586804464,0.376899926767677,0,0.0497516986728113,1.6534619469697,661.384778787879
"0.5","0.5","many2many","opposite","var","var",1.56586721008813e-07,0.0028451631234412,0.00063973063973064,7.15085263409045e-08,4.45798805181444e-05,0,1.99059972348735e-05,1.43189289039118,229102.862462589
"0.5","0.5","many2many","same","2.5%","mean",1.31527678609562,17.12975,29.195,1.08730453009786,7.1745,10,0.743800255148417,89.657125,1793.1425
"0.5","0.5","many2many","same","2.5%","var",0.000187252952727447,0.0366826388888889,0,6.36081047595905e-05,0.00341388888888892,0,4.71713083414902e-05,0.100249305555555,40.0997222222222
"0.5","0.5","many2many","same","50%","mean",1.46249071683684,20.44,30,1.20715449781131,8.285,10,0.916924571417842,95.14,1902.8
"0.5","0.5","many2many","same","50%","var",0.000484460870168291,0.0935138888888889,0,0.000182518223068292,0.00906944444444445,0,0.000395824732466048,0.255444444444444,102.177777777778
"0.5","0.5","many2many","same","97.5%","mean",1.75266335820659,22.813125,30,1.3944744523218,9.197875,10,0.972003498598565,95.5405,1910.81
"0.5","0.5","many2many","same","97.5%","var",0.0012700921827522,0.166378472222222,0.266666666666667,0.000692473699822341,0.0246055555555556,0,0.00583282572406486,7.03239930555556,2812.95972222222
"0.5","0.5","many2many","same","mean","mean",1.49523114684492,20.14085,29.94,1.21834701447985,8.25585,10,0.898142177483921,93.98855,1879.771
"0.5","0.5","many2many","same","mean","var",0.000565873088027124,0.0929863888888889,0.0213333333333333,0.000253344351729258,0.0105408333333333,0,0.00109370824379528,1.35943527777778,543.774111111111
"0.5","0.5","many2many","same","var","mean",0.0131300125865002,2.26695053282828,0.0517171717171717,0.00873292757227359,0.383678310606061,0,0.0053226653693027,4.47605519949495,1790.42207979798
"0.5","0.5","many2many","same","var","var",1.1263126923521e-07,0.00146810960679324,0.00558094525501933,3.84108422481079e-08,3.76081720756952e-05,0,3.23245517921289e-06,5.99824563795447,959719.302072715
"0.5","0.5","one2many","all","2.5%","mean",1.81670532203561,7.163625,28.5,1.45314093622929,3.30325,9.8,0.932935019569106,70.03625,1400.725
"0.5","0.5","one2many","all","2.5%","var",0.000529170231614327,0.0350527777777778,0,0.000614826549489823,0.00667430555555555,0,1.64428640601285e-05,0.131133333333334,52.4533333333333
"0.5","0.5","one2many","all","50%","mean",2.40142044871417,12.28,30,1.9186720485047,5.2025,10,0.968549604798889,86.9775,1739.55
"0.5","0.5","one2many","all","50%","var",0.00355054132262893,0.0847916666666668,0,0.00241316776992072,0.0161388888888889,0,6.09197475006567e-05,5.33723611111111,2134.89444444444
"0.5","0.5","one2many","all","97.5%","mean",4.07770456711368,16.299625,30,3.01519875920241,6.88475,10,0.986372386620381,95.217875,1904.3575
"0.5","0.5","one2many","all","97.5%","var",0.0238244691066693,0.197944444444444,0.5,0.015278021739623,0.0385354166666667,0.177777777777778,0.000335185348633396,14.6762076388889,5870.48305555555
"0.5","0.5","one2many","all","mean","mean",2.50333454928569,12.3843,29.722,1.97253013176432,5.2268,9.982,0.965744652904663,85.7719,1715.438
"0.5","0.5","one2many","all","mean","var",0.00558713179187102,0.0899477777777778,0.12,0.00390208014029804,0.0180833333333333,0.0128888888888889,9.07977755720441e-05,5.85208666666667,2340.83466666667
"0.5","0.5","one2many","all","var","mean",0.311635135479439,5.67890960606061,0.261329292929293,0.142218607043741,0.791976525252525,0.00613737373737373,0.000222679672823868,44.9997498888889,17999.8999555556
"0.5","0.5","one2many","all","var","var",4.22731467763619e-05,0.0018947955992019,0.0265269983788502,2.05317887239993e-05,7.33116972191047e-05,0.00231131063723656,6.89331673293987e-09,21.807265698112,3489162.51169792
"0.5","0.5","one2many","none","2.5%","mean",1.0374954571393,28.67475,30,1,9.852125,10,0.158141673130375,94.965,1899.3
"0.5","0.5","one2many","none","2.5%","var",2.207416952141e-05,0.0168548611111112,0,0,0,0,0.0277768451827776,0.0764638888888889,30.5855555555556
"0.5","0.5","one2many","none","50%","mean",1.04146306053264,28.8075,30,1.005048044406,9.95,10,0.363798494121138,95.215,1904.3
"0.5","0.5","one2many","none","50%","var",6.98105655590207e-05,0.0540277777777778,0,2.22858254681518e-05,0.00216666666666668,0,0.0396535777694831,0.192694444444445,77.0777777777778
"0.5","0.5","one2many","none","97.5%","mean",1.04635384472079,28.917625,30,1.01512941886441,10,10,0.387563183553651,95.552875,1911.0575
"0.5","0.5","one2many","none","97.5%","var",0.000148002110021861,0.11053125,0,9.91053515971644e-05,0.00926666666666665,0,0.0644321318319408,0.388163888888888,155.265555555555
"0.5","0.5","one2many","none","mean","mean",1.04174382376614,28.7998,30,1.00578561194197,9.9429,10,0.322624784541832,95.22605,1904.521
"0.5","0.5","one2many","none","mean","var",7.48590918053677e-05,0.0569777777777778,0,2.88568091841925e-05,0.00276333333333333,0,0.0454705369688347,0.199795277777778,79.9181111111111
"0.5","0.5","one2many","none","var","mean",5.69052423059111e-06,0.00431814141414141,0,1.76855012276474e-05,0.00169958585858585,0,0.00822731230091384,0.025760755050505,10.3043020202021
"0.5","0.5","one2many","none","var","var",1.3084859027481e-09,0.000728243141289436,0,7.40745939435171e-10,6.43927671779519e-06,0,0.000203886831077015,0.00709576633082367,1135.32261293179
"0.5","0.5","one2many","opposite","2.5%","mean",1.34246892388343,15.201,29.9475,1.14301046706168,6.05425,10,0.731836750698545,89.54075,1790.815
"0.5","0.5","one2many","opposite","2.5%","var",0.000149444179197982,0.0282923611111111,0,0.000127761291854656,0.00562291666666665,0,6.12376804800047e-05,0.0825270833333328,33.0108333333333
"0.5","0.5","one2many","opposite","50%","mean",1.54382522855943,19.4375,30,1.31384271720981,7.6125,10,0.902144668699758,95.1925,1903.85
"0.5","0.5","one2many","opposite","50%","var",0.000579001933077205,0.0884722222222222,0,0.000457456919168101,0.0145,0,0.000400621043450512,0.267069444444445,106.827777777778
"0.5","0.5","one2many","opposite","97.5%","mean",1.97449867160717,22.351125,30,1.65731948456379,8.7505,10,0.961695835623402,95.447625,1908.9525
"0.5","0.5","one2many","opposite","97.5%","var",0.00204735701867027,0.206246527777778,0.0524999999999992,0.00250267278791878,0.03395,0,0.00393189770186791,7.96353819444443,3185.41527777777
"0.5","0.5","one2many","opposite","mean","mean",1.57750882916184,19.2022,29.994,1.34062769925784,7.51895,9.995,0.884090948489897,94.52975,1890.595
"0.5","0.5","one2many","opposite","mean","var",0.000753457199865603,0.0973872222222223,0.00466666666666667,0.000633561308416913,0.0160541666666667,0.00366666666666667,0.000789407977253841,1.25711194444444,502.844777777778
"0.5","0.5","one2many","opposite","var","mean",0.0263115035728774,3.34109258585859,0.00178181818181818,0.0160321113884736,0.442302674242424,0.00169191919191919,0.0050353562653623,2.85307241161616,1141.22896464647
"0.5","0.5","one2many","opposite","var","var",5.0876439323772e-07,0.00220988846520763,0.000898316498316498,4.15577633382681e-07,5.65590063443073e-05,0.000805723905723906,1.11598096898303e-06,5.34054574631274,854487.319410039
"0.5","0.5","one2many","same","2.5%","mean",1.29330339476546,16.23025,29.5475,1.14644255095999,6.36,10,0.883169767440713,85.58875,1711.775
"0.5","0.5","one2many","same","2.5%","var",0.000144583174003098,0.0300048611111112,0,0.000134455418432099,0.00544791666666669,0,1.23183999342913e-05,0.0790659722222227,31.6263888888889
"0.5","0.5","one2many","same","50%","mean",1.51646627696149,19.79,30,1.3126260372119,7.62,10,0.962359275210916,95.0225,1900.45
"0.5","0.5","one2many","same","50%","var",0.000464242329428882,0.0822222222222223,0,0.000364031823389455,0.0123055555555556,0,9.85536677942032e-05,0.294736111111111,117.894444444444
"0.5","0.5","one2many","same","97.5%","mean",1.84913019159286,23.20075,30,1.57276676063671,8.723375,10,0.984395986762635,95.48025,1909.605
"0.5","0.5","one2many","same","97.5%","var",0.00150879778914077,0.185097916666667,0.266666666666667,0.00149593287718742,0.0329222222222222,0,0.00099116436751868,7.33320069444443,2933.28027777778
"0.5","0.5","one2many","same","mean","mean",1.52111091785199,19.86295,29.95,1.32283680633767,7.61825,10,0.955695465130392,93.2586,1865.172
"0.5","0.5","one2many","same","mean","var",0.000565603394533294,0.0883330555555556,0.022,0.000480614882767617,0.0146091666666667,0,0.000211003428005904,1.83973777777778,735.895111111111
"0.5","0.5","one2many","same","var","mean",0.0202455814527986,3.40138388636364,0.027979797979798,0.013799744548007,0.424172916666667,0,0.000736632347856523,9.12096165656565,3648.38466262626
"0.5","0.5","one2many","same","var","var",1.1656987108812e-07,0.00172409760404976,0.00448679386457164,1.22412132704837e-07,6.75257241395436e-05,0,1.16829701910965e-07,8.14253438409278,1302805.50145484
"0.5","0.5","one2one","all","2.5%","mean",1.97445912699076,7.476125,27.1,1.97445912699076,7.476125,27.1,1,74.572125,1491.4425
"0.5","0.5","one2one","all","2.5%","var",0.00080899489087212,0.0191305555555555,0,0.00080899489087212,0.0191305555555555,0,0,0.0904166666666671,36.1666666666667
"0.5","0.5","one2one","all","50%","mean",2.67060896506982,11.0275,29.6,2.67060896506982,11.0275,29.6,1,86.9475,1738.95
"0.5","0.5","one2one","all","50%","var",0.0034479529435083,0.0442361111111112,0.233333333333333,0.0034479529435083,0.0442361111111112,0.233333333333333,4.1086505480261e-33,5.2620138888889,2104.80555555556
"0.5","0.5","one2one","all","97.5%","mean",3.90124729263118,14.90775,30,3.90124729263118,14.90775,30,1,95.294125,1905.8825
"0.5","0.5","one2one","all","97.5%","var",0.022745979390466,0.115552083333333,0.838888888888887,0.022745979390466,0.115552083333333,0.838888888888887,1.36955018267537e-32,16.20178125,6480.7125
"0.5","0.5","one2one","all","mean","mean",2.73227495326008,10.9959,29.276,2.73227495326008,10.9959,29.276,1,86.8009,1736.018
"0.5","0.5","one2one","all","mean","var",0.00528263650889759,0.0494038888888889,0.247333333333333,0.00528263650889759,0.0494038888888889,0.247333333333333,4.69755712657651e-33,5.45938055555556,2183.75222222222
"0.5","0.5","one2one","all","var","mean",0.197831457603856,3.20277241414141,0.738610101010101,0.197831457603856,3.20277241414141,0.738610101010101,8.71531934429779e-34,36.5925774646465,14637.0309858586
"0.5","0.5","one2one","all","var","var",2.74198411008855e-05,0.000573138396620526,0.062680184561666,2.74198411008855e-05,0.000573138396620526,0.062680184561666,1.34993130804964e-65,23.0337700078953,3685403.20126325
"0.5","0.5","one2one","none","2.5%","mean",1.03719719362809,28.63,30,1.03719719362809,28.63,30,1,94.961875,1899.2375
"0.5","0.5","one2one","none","2.5%","var",1.33486451268409e-05,0.01025,0,1.33486451268409e-05,0.01025,0,0,0.0808250000000006,32.33
"0.5","0.5","one2one","none","50%","mean",1.04224573972438,28.785,30,1.04224573972438,28.785,30,1,95.2575,1905.15
"0.5","0.5","one2one","none","50%","var",6.33335084250579e-05,0.0482916666666667,0,6.33335084250579e-05,0.0482916666666667,0,2.73910036535074e-33,0.233194444444444,93.2777777777778
"0.5","0.5","one2one","none","97.5%","mean",1.04791483762965,28.9255,30,1.04791483762965,28.9255,30,1,95.54125,1910.825
"0.5","0.5","one2one","none","97.5%","var",0.000116123901447987,0.0875749999999999,0,0.000116123901447987,0.0875749999999999,0,1.23259516440783e-32,0.46651875,186.6075
"0.5","0.5","one2one","none","mean","mean",1.04237308027695,28.7822,30,1.04237308027695,28.7822,30,1,95.25235,1905.047
"0.5","0.5","one2one","none","mean","var",6.37033552114257e-05,0.0483722222222222,0,6.37033552114257e-05,0.0483722222222222,0,4.2866920717739e-33,0.243815833333333,97.5263333333333
"0.5","0.5","one2one","none","var","mean",7.73429972727516e-06,0.00585672727272729,0,7.73429972727516e-06,0.00585672727272729,0,6.22522810306985e-34,0.0222249772727271,8.88999090909087
