"sigA","sigB","topo","envfilt","stat","summary","Beta_a","S_a","Stot_a","Beta_b","S_b","Stot_b","Cor_ab","N","Ntot"
"0.25","2","one2many","none","mean","mean",1.04166227711472,28.8018,30,1.0052029438625,9.9486,10,0.274998851046597,95.2226,1904.452
"0.25","2","one2many","none","mean","var",6.35521141878143e-05,0.0484616666666667,0,2.60907870830067e-05,0.00250888888888888,0,0.0291253644453622,0.212912777777778,85.1651111111111
"0.25","2","one2many","none","var","mean",6.18466008098145e-06,0.00472349494949496,0,1.35414463254373e-05,0.00130812121212121,0,0.00778234020752088,0.0187098383838385,7.48393535353532
"0.25","2","one2many","none","var","var",7.57787718352827e-10,0.000440018265681507,0,6.26829903182233e-10,5.48956977179196e-06,0,0.000221822307493755,0.00842624547979797,1348.19927676768
"0.25","2","one2many","opposite","2.5%","mean",1.67501656044331,12.0425,30,1.10708780877298,6.27875,10,0.758731919891017,83.032625,1660.6525
"0.25","2","one2many","opposite","2.5%","var",0.000199548392145937,0.0141472222222222,0,9.1615864114471e-05,0.00338611111111111,0,3.12888944493311e-05,0.0645083333333338,25.8033333333333
"0.25","2","one2many","opposite","50%","mean",1.96806414449065,15.2475,30,1.28924223375317,7.7575,10,0.922891324062919,94.0075,1880.15
"0.25","2","one2many","opposite","50%","var",0.000721576319219753,0.0442916666666669,0,0.000295255054415478,0.0105277777777778,0,0.00022937022454033,0.385888888888888,154.355555555556
"0.25","2","one2many","opposite","97.5%","mean",2.49190702227729,17.913625,30,1.59318297478005,9.033875,10,0.974466479604834,95.457625,1909.1525
"0.25","2","one2many","opposite","97.5%","var",0.0021400124872497,0.0812194444444443,0,0.00118468621232405,0.0223381944444445,0,0.00181373303511711,6.72384722222223,2689.53888888889
"0.25","2","one2many","opposite","mean","mean",1.99687039264467,15.18245,29.997,1.30829216898909,7.7111,10,0.908145363741513,92.3828,1847.656
"0.25","2","one2many","opposite","mean","var",0.000836024732485587,0.0444058333333333,0.00233333333333333,0.000355213761159833,0.0111522222222222,0,0.000466107649444959,2.14615944444444,858.463777777778
"0.25","2","one2many","opposite","var","mean",0.0439207529681778,2.33920631060606,0.000900000000000004,0.015676893445754,0.495954333333333,0,0.00369453891893816,14.0655410707071,5626.21642828283
"0.25","2","one2many","opposite","var","var",2.59278136987197e-07,0.000328310978535353,0.000544444444444445,8.14359641241248e-08,3.17463598952487e-05,0,1.08635331848e-06,6.14839843545984,983743.749673575
"0.25","2","one2many","same","2.5%","mean",1.61283144852349,12.16925,30,1.11629200368529,6.2755,10,0.795863571374525,83.219625,1664.3925
"0.25","2","one2many","same","2.5%","var",0.000179479229849569,0.01378125,0,5.36360777653902e-05,0.00235555555555557,0,2.81647440110327e-05,0.0773777777777772,30.9511111111111
"0.25","2","one2many","same","50%","mean",1.99635017136985,15.03,30,1.30655697435194,7.655,10,0.930590896031765,93.4525,1869.05
"0.25","2","one2many","same","50%","var",0.000812207081388361,0.0417777777777778,0,0.000301927039197687,0.00945833333333332,0,0.000150830968863148,0.320069444444445,128.027777777778
"0.25","2","one2many","same","97.5%","mean",2.46570657853506,18.606875,30,1.59421504418194,8.958875,10,0.970880184220881,95.41075,1908.215
"0.25","2","one2many","same","97.5%","var",0.00212749001430766,0.101216666666666,0,0.000996050751919692,0.0254833333333334,0,0.00142113720675988,10.2861354166666,4114.45416666665
"0.25","2","one2many","same","mean","mean",2.01769151878691,15.0601,29.997,1.32549366050867,7.6233,10,0.915963863258595,92.05135,1841.027
"0.25","2","one2many","same","mean","var",0.000877849204583024,0.04664,0.00277777777777778,0.000348603876439635,0.0103205555555556,0,0.000296832785038724,2.23708361111111,894.833444444444
"0.25","2","one2many","same","var","mean",0.0527709436002791,2.92020403030303,0.000495959595959596,0.0188217916189818,0.582761222222222,0,0.00204975034669246,13.6340408358586,5453.61633434343
"0.25","2","one2many","same","var","var",2.91915198724766e-07,0.000528911396682878,0.000412457912457912,6.20813937559396e-08,3.28705951490211e-05,0,1.4829041964918e-07,14.1462501915684,2263400.03065094
"0.25","2","one2one","all","2.5%","mean",3.12184478546153,5.40275,26.7425,3.12184478546153,5.400375,26.7425,0.999886892558171,70.123625,1402.4725
"0.25","2","one2one","all","2.5%","var",0.00214720872295583,0.00807222222222221,0,0.00214720872295583,0.00807222222222221,0,6.505363367708e-34,0.113163888888888,45.2655555555556
"0.25","2","one2one","all","50%","mean",3.78710420234131,7.88,29.8,3.78710420234131,7.88,29.8,1,85.2775,1705.55
"0.25","2","one2one","all","50%","var",0.0069407300609302,0.0247222222222222,0.1,0.00708957102972201,0.0245138888888889,0.1,8.21730109605221e-33,4.43391666666667,1773.56666666667
"0.25","2","one2one","all","97.5%","mean",5.35886840064924,9.6125,30,5.36134369265284,9.6125,30,1,95.26525,1905.305
"0.25","2","one2one","all","97.5%","var",0.0334777066829475,0.0664451388888889,0.60861111111111,0.0334777066829475,0.0660805555555556,0.60861111111111,1.04752846710133e-07,22.32495,8929.97999999998
"0.25","2","one2one","all","mean","mean",3.93184978239169,7.65635,29.407,3.93198878029594,7.6556,29.405,0.999988308519536,84.01895,1680.379
"0.25","2","one2one","all","mean","var",0.00996270854440347,0.0282530555555556,0.149666666666667,0.0100106783533216,0.0281444444444444,0.149222222222222,9.7721134445251e-09,5.58837805555556,2235.35122222222
"0.25","2","one2one","all","var","mean",0.373846876955829,1.36423174494949,0.731970707070707,0.373978885464402,1.36410973737374,0.731994949494949,1.07662894553575e-09,54.1738264116162,21669.5305646465
"0.25","2","one2one","all","var","var",7.98027260553517e-05,0.000201052872786507,0.0330651078688116,8.04221714804011e-05,0.000203363574011722,0.0333289811697219,9.50354602951456e-16,38.0001458932675,6080023.3429228
"0.25","2","one2one","none","2.5%","mean",1.03713019213237,28.662375,30,1.03721418711035,28.66,30,0.992461329018133,94.9045,1898.09
"0.25","2","one2one","none","2.5%","var",2.05847410691507e-05,0.0158590277777777,0,1.91382770302136e-05,0.0146631944444445,0,0,0.082349999999999,32.94
"0.25","2","one2one","none","50%","mean",1.0416641359939,28.8025,30,1.04190093349779,28.795,30,1,95.2775,1905.55
"0.25","2","one2one","none","50%","var",5.65442117853293e-05,0.0429027777777778,0,5.65442117853293e-05,0.0429722222222222,0,1.09564014614029e-32,0.213694444444445,85.4777777777778
"0.25","2","one2one","none","97.5%","mean",1.04672714635144,28.927625,30,1.04681677316132,28.92525,30,1,95.518375,1910.3675
"0.25","2","one2one","none","97.5%","var",0.000131893487613176,0.101722222222222,0,0.000135764213950636,0.104072916666667,0,0.000275826650961186,0.522447916666665,208.979166666667
"0.25","2","one2one","none","mean","mean",1.04176930773632,28.7988,30,1.04187258232192,28.79595,30,0.998614334438404,95.24655,1904.931
"0.25","2","one2one","none","mean","var",6.04221234311401e-05,0.0461333333333333,0,6.07335715992907e-05,0.0463480555555556,0,3.99767420247507e-05,0.2418475,96.739
"0.25","2","one2one","none","var","mean",7.45240164655279e-06,0.00566521212121211,0,7.36162967609446e-06,0.00559378535353534,0,4.46287057815899e-06,0.0270432803030302,10.8173121212121
"0.25","2","one2one","none","var","var",7.72413154788562e-10,0.000450372490335454,0,8.02175896986858e-10,0.000467255961700338,0,5.94208349672767e-09,0.0122058792632342,1952.94068211747
"0.25","2","one2one","opposite","2.5%","mean",1.64026691084474,13.160125,30,1.64117232544437,13.147,30,0.998944478737174,82.269875,1645.3975
"0.25","2","one2one","opposite","2.5%","var",0.000226536878312872,0.015025,0,0.000205656928322643,0.0172527777777778,0,2.02008651944617e-33,0.0777916666666671,31.1166666666667
"0.25","2","one2one","opposite","50%","mean",1.94454786261434,15.43,30,1.94705082832685,15.41,30,0.999929795401184,93.4175,1868.35
"0.25","2","one2one","opposite","50%","var",0.000590835241816216,0.0397916666666667,0,0.000602991234838826,0.0398888888888889,0,3.42298066456871e-08,0.304583333333333,121.833333333333
"0.25","2","one2one","opposite","97.5%","mean",2.28000490398263,18.295375,30,2.2823140166335,18.285375,30,1,95.367625,1907.3525
"0.25","2","one2one","opposite","97.5%","var",0.00182849857659724,0.0857805555555556,0,0.00184491419640632,0.0824756944444445,0,1.70992484704243e-06,10.4148666666667,4165.94666666666
"0.25","2","one2one","opposite","mean","mean",1.94749850655556,15.5166,29.989,1.94934804185456,15.5018,29.989,0.999796808020755,92.4033,1848.066
"0.25","2","one2one","opposite","mean","var",0.000732673432239684,0.0442644444444445,0.001,0.000744349541626893,0.0445511111111111,0.001,1.81627606761841e-07,2.15247,860.988
"0.25","2","one2one","opposite","var","mean",0.0290917434832042,1.80058226262626,0.010079797979798,0.0291105427230258,1.79598561616162,0.010079797979798,1.80791605660414e-07,11.4372788989899,4574.91155959596
"0.25","2","one2one","opposite","var","var",1.90947451243404e-07,0.000380590293053997,1e-04,2.02171829252559e-07,0.000387326891133558,1e-04,2.70215764623887e-13,13.0763384013855,2092214.14422167
"0.25","2","one2one","same","2.5%","mean",1.65172519201243,11.180125,30,1.65196490709393,11.180125,30,0.99984635669073,83.75675,1675.135
"0.25","2","one2one","same","2.5%","var",0.000153892560672608,0.012188888888889,0,0.000153892560672608,0.0118194444444445,0,0,0.0792972222222222,31.7188888888889
"0.25","2","one2one","same","50%","mean",1.97060009822555,15.2275,30,1.97090927457974,15.225,30,1,92.815,1856.3
"0.25","2","one2one","same","50%","var",0.000696828217853045,0.03775,0,0.000715485450118914,0.0382361111111111,0,1.09564014614029e-32,0.352805555555555,141.122222222222
"0.25","2","one2one","same","97.5%","mean",2.68455511060796,18.1665,30,2.68455511060796,18.163875,30,1,95.432875,1908.6575
"0.25","2","one2one","same","97.5%","var",0.00210127753106063,0.0831805555555556,0,0.00210127753106063,0.0828361111111112,0,1.57894474375387e-07,7.46995833333332,2987.98333333333
"0.25","2","one2one","same","mean","mean",2.01394588873293,15.1477,29.999,2.01427923714596,15.1452,29.999,0.999969696433206,92.0985,1841.97
"0.25","2","one2one","same","mean","var",0.000801005482693112,0.0421772222222222,0.001,0.000804045834448179,0.0422272222222222,0.001,2.19549106057142e-08,2.11585555555555,846.342222222222
"0.25","2","one2one","same","var","mean",0.0740145429208477,3.56623253535353,0.000100000000000003,0.0740446476695192,3.56487117171717,0.000100000000000003,3.78874205542127e-09,12.1862300505051,4874.49202020202
"0.25","2","one2one","same","var","var",2.62119145806823e-07,0.00038810343839631,1e-04,2.68208505809932e-07,0.000383507285509416,1e-04,3.25205590188395e-15,8.34007210858585,1334411.53737374
"0.25","4","many2many","all","2.5%","mean",3.20142272075861,5.020375,26.4475,1.27054560687485,4.820875,10,0.805159350789817,66.032375,1320.6475
"0.25","4","many2many","all","2.5%","var",0.00187778842586965,0.00699791666666668,0,0.000226605147224918,0.00673402777777778,0,5.12659062191297e-05,0.121941666666667,48.7766666666667
"0.25","4","many2many","all","50%","mean",4.21494479606412,7.02,29.2,1.51727014617371,6.5925,10,0.897953116860914,83.07,1661.4
"0.25","4","many2many","all","50%","var",0.0118508470474558,0.0266388888888889,0.177777777777778,0.00100482653917397,0.0177916666666666,0,0.000249410694716761,5.03138888888889,2012.55555555556
"0.25","4","many2many","all","97.5%","mean",5.82886956553783,9.316625,30,2.07606426765836,7.87225,10,0.956991920395372,94.56625,1891.325
"0.25","4","many2many","all","97.5%","var",0.0519729545696461,0.0586833333333333,0.933333333333333,0.00453043736552618,0.0492611111111111,0,0.000912622943164555,22.2891944444444,8915.67777777776
"0.25","4","many2many","all","mean","mean",4.28778422840513,6.97855,29.077,1.5664011143549,6.49155,10,0.895002235841205,82.5395,1650.79
"0.25","4","many2many","all","mean","var",0.017648544475562,0.0293075,0.259,0.00144210744630954,0.0209841666666667,0,0.000318245960273993,6.42807277777778,2571.22911111111
"0.25","4","many2many","all","var","mean",0.503987804769312,1.48643499747475,1.00805151515151,0.0434577466833746,0.645207421717172,0,0.00151645342711302,49.6231002525253,19849.2401010101
"0.25","4","many2many","all","var","var",0.000221912239483666,0.000231229271963462,0.0845534231200898,1.59813707530132e-06,0.000143436451786382,0,5.33422494765855e-08,38.3735261827812,6139764.18924499
"0.25","4","many2many","none","2.5%","mean",1.0782993687755,26.865375,30,1,9.79475,10,-0.0692348181798678,95.005875,1900.1175
"0.25","4","many2many","none","2.5%","var",4.57678221838188e-05,0.0300229166666667,0,0,0,0,0.0352077329426213,0.0816527777777778,32.6611111111111
"0.25","4","many2many","none","50%","mean",1.09558960687658,27.385,30,1.0010101010101,9.99,10,-0.00928110704921504,95.245,1904.9
"0.25","4","many2many","none","50%","var",0.000153964942296484,0.0955833333333335,0,5.89210710167283e-06,0.00058333333333335,0,0.0557582599021806,0.213402777777778,85.3611111111111
"0.25","4","many2many","none","97.5%","mean",1.11680690277781,27.823375,30,1.02102538461256,10,10,0.10379167556114,95.518125,1910.3625
"0.25","4","many2many","none","97.5%","var",0.000352475060465949,0.218558333333333,0,7.5837783274455e-05,0.00704166666666666,0,0.0572300636842805,0.447805555555557,179.122222222222
"0.25","4","many2many","none","mean","mean",1.09599043919194,27.37835,30,1.00314494418288,9.969,10,-0.00148263790855752,95.2436,1904.872
"0.25","4","many2many","none","mean","var",0.000165258944277357,0.1023475,0,1.395224670452e-05,0.00133388888888889,0,0.0509835994491221,0.240497777777778,96.1991111111111
"0.25","4","many2many","none","var","mean",0.000109903026448322,0.068172755050505,0,2.37036894465821e-05,0.0022611111111111,0,0.00502859076243993,0.0179252929292929,7.17011717171715
"0.25","4","many2many","none","var","var",6.38441164201509e-09,0.00235321883175894,0,4.10341120566157e-10,3.48673431849357e-06,0,0.000101176714423807,0.0114025431425365,1824.40690280584
"0.25","4","many2many","opposite","2.5%","mean",1.69986192375786,11.40625,29.29,1.03598768979172,7.2895,10,0.625108744647844,80.617,1612.34
"0.25","4","many2many","opposite","2.5%","var",0.000298636219883177,0.0097083333333333,0,2.12103730973949e-05,0.00179097222222221,0,8.89863022100803e-05,0.112229861111112,44.8919444444444
"0.25","4","many2many","opposite","50%","mean",2.12533374943263,14.095,30,1.13164661860322,8.8375,10,0.826007740016854,93.27,1865.4
"0.25","4","many2many","opposite","50%","var",0.00108007849714554,0.0455694444444444,0,0.00014219644696949,0.00829166666666669,0,0.00057968428440842,0.361055555555554,144.422222222222
"0.25","4","many2many","opposite","97.5%","mean",2.63084577124836,17.651125,30,1.37248543897489,9.653375,10,0.917122867370291,95.443125,1908.8625
"0.25","4","many2many","opposite","97.5%","var",0.00371372035954946,0.136728472222222,0.233333333333333,0.000653678942074471,0.0242493055555555,0,0.00686358596940497,16.1509479166666,6460.37916666664
"0.25","4","many2many","opposite","mean","mean",2.12842958322418,14.25965,29.955,1.14571389066064,8.77285,10,0.807077523603978,91.87245,1837.449
"0.25","4","many2many","opposite","mean","var",0.00129478270752278,0.0529269444444444,0.0243333333333333,0.000200610018889557,0.0101769444444444,0,0.00123878000570222,2.52959194444445,1011.83677777778
"0.25","4","many2many","opposite","var","mean",0.0611114306072239,2.60095467424242,0.0293686868686868,0.00705194617666255,0.363551643939394,0,0.00586734714548031,15.8378138863636,6335.12555454546
"0.25","4","many2many","opposite","var","var",8.28771454596387e-07,0.000937016471115476,0.0118660556179075,4.27855037287348e-08,5.63870753055243e-05,0,7.48192598687888e-06,20.1590532330667,3225448.51729067
"0.25","4","many2many","same","2.5%","mean",1.75190958677189,11.391125,30,1.02752913078683,7.539375,10,0.487043099031235,85.528625,1710.5725
"0.25","4","many2many","same","2.5%","var",0.000295945382483985,0.0172368055555555,0,2.57847381628982e-05,0.00189236111111115,0,0.000169413481459773,0.0533333333333339,21.3333333333333
"0.25","4","many2many","same","50%","mean",2.04223566783048,14.6925,30,1.10885559012881,9.02,10,0.804443113843827,93.67,1873.4
"0.25","4","many2many","same","50%","var",0.00104608676927768,0.0494444444444446,0,0.00011738602143727,0.00747222222222223,0,0.000570968679003824,0.291847222222221,116.738888888889
"0.25","4","many2many","same","97.5%","mean",2.63422892974735,17.128125,30,1.32677611748335,9.732625,10,0.929750506468712,95.50125,1910.025
"0.25","4","many2many","same","97.5%","var",0.00252210620346104,0.117188194444444,0,0.000614063570924131,0.0246333333333333,0,0.0154342927754108,10.3703923611111,4148.15694444443
"0.25","4","many2many","same","mean","mean",2.0702589978736,14.6267,29.988,1.12786830802759,8.90285,10,0.787837189283759,92.5255,1850.51
"0.25","4","many2many","same","mean","var",0.00115579205882106,0.0558083333333333,0.00177777777777778,0.000172945821229663,0.0096325,0,0.00202476397105139,2.08977055555556,835.908222222222
"0.25","4","many2many","same","var","mean",0.0438167130983171,1.94046425252525,0.010359595959596,0.00547297177755725,0.302186997474748,0,0.0136176806867887,9.79478409090909,3917.91363636364
"0.25","4","many2many","same","var","var",4.21966170481521e-07,0.000883587487529618,0.000316049382716049,2.41656730584769e-08,4.54313326942261e-05,0,2.61729017259384e-05,11.0579216448687,1769267.463179
"0.25","4","one2many","all","2.5%","mean",2.96625876452752,5.565,26.5275,1.55769190519507,3.706875,9.295,0.892889127601737,71.341875,1426.8375
"0.25","4","one2many","all","2.5%","var",0.00156115408703294,0.00956111111111111,0,0.000533483020587431,0.00338611111111112,0,2.17505992621406e-05,0.123638888888889,49.4555555555555
"0.25","4","one2many","all","50%","mean",3.93607984131497,7.5925,29.8,2.02355297666943,4.945,10,0.952577577295379,83.645,1672.9
"0.25","4","one2many","all","50%","var",0.00907322301840547,0.0263055555555555,0.1,0.00218407251653926,0.0129166666666667,0,9.04640730093162e-05,5.06536111111112,2026.14444444444
"0.25","4","one2many","all","97.5%","mean",5.07900149563502,10.096375,30,2.62862803395933,6.4225,10,0.976872710520914,95.047125,1900.9425
"0.25","4","one2many","all","97.5%","var",0.0313407929145416,0.0620944444444444,0.645555555555555,0.00983884839322432,0.0324583333333333,0.177777777777778,0.000593507647154002,18.6229361111111,7449.17444444444
"0.25","4","one2many","all","mean","mean",3.91832376177216,7.6879,29.303,2.03709974577556,4.9875,9.96,0.947514184557289,83.528,1670.56
"0.25","4","one2many","all","mean","var",0.0106438367405893,0.0287811111111111,0.159666666666667,0.00313673089753846,0.0146638888888889,0.00955555555555555,0.000144144108411362,5.53232444444444,2212.92977777778
"0.25","4","one2many","all","var","mean",0.395841221571999,1.82659150505051,1.34898080808081,0.0812880754267583,0.498592171717172,0.0301010101010101,0.000587051031431553,40.0668373737374,16026.734949495
"0.25","4","one2many","all","var","var",6.97537398368065e-05,0.000208938665669036,0.0378592218481107,7.73763000204355e-06,6.00935980172092e-05,0.00191550068587106,2.35837911226037e-08,24.4101037870819,3905616.60593311
"0.25","4","one2many","none","2.5%","mean",1.03737575870079,28.617375,30,1,9.877375,10,0.17327530926086,94.99,1899.8
"0.25","4","one2many","none","2.5%","var",2.27375355839819e-05,0.0173055555555555,0,0,0,0,0.0270191179704356,0.0887576388888875,35.5030555555556
"0.25","4","one2many","none","50%","mean",1.04191101171669,28.795,30,1.00505058234824,9.95,10,0.260867240025562,95.2225,1904.45
"0.25","4","one2many","none","50%","var",6.91892156751985e-05,0.0526944444444443,0,1.98439329074791e-05,0.00191666666666664,0,0.0465710447496688,0.21173611111111,84.6944444444445
"0.25","4","one2many","none","97.5%","mean",1.04836060876882,28.9205,30,1.01244460129311,10,10,0.343726579301763,95.553375,1911.0675
"0.25","4","one2many","none","97.5%","var",0.000150005052532241,0.11274375,0,9.4054803987626e-05,0.0088368055555555,0,0.0624740574202398,0.43732986111111,174.931944444444
"0.25","4","one2many","none","mean","mean",1.04224654871113,28.7859,30,1.00541497472662,9.9465,10,0.262217229412251,95.2428,1904.856
"0.25","4","one2many","none","mean","var",7.25129576708125e-05,0.0551355555555556,0,2.6353743129833e-05,0.00252777777777777,0,0.0461675347707492,0.22689,90.756
"0.25","4","one2many","none","var","mean",7.53137172353953e-06,0.00572140404040405,0,1.31651901484651e-05,0.00126540404040404,0,0.00360691910190247,0.0250324848484849,10.012993939394
"0.25","4","one2many","none","var","var",1.18703890991194e-09,0.000675413943135053,0,7.31432262948296e-10,6.25009352787128e-06,0,0.000157056306361721,0.0087041465569273,1392.66344910837
"0.25","4","one2many","opposite","2.5%","mean",1.65287999878546,13.215,30,1.1318892693063,6.532875,10,0.691557577120839,86.2265,1724.53
"0.25","4","one2many","opposite","2.5%","var",0.000182229525820046,0.0142638888888889,0,8.47707730980461e-05,0.00248055555555556,0,4.67869385693865e-05,0.0822006944444443,32.8802777777778
"0.25","4","one2many","opposite","50%","mean",1.9259278943873,15.58,30,1.30339463023919,7.675,10,0.917809183738974,94.2025,1884.05
"0.25","4","one2many","opposite","50%","var",0.000620186380729548,0.0397916666666667,0,0.000280202960221059,0.00955555555555555,0,0.000233677466408636,0.293958333333334,117.583333333333
"0.25","4","one2many","opposite","97.5%","mean",2.27063705248736,18.153375,30,1.53170083166227,8.83575,10,0.97087328060508,95.38075,1907.615
"0.25","4","one2many","opposite","97.5%","var",0.00177497058604668,0.0994027777777777,0,0.00103472623839613,0.0273381944444444,0,0.00416963150066925,9.06062291666665,3624.24916666666
"0.25","4","one2many","opposite","mean","mean",1.93908894353312,15.6059,29.998,1.3048637476038,7.7138,10,0.892807393867378,92.6407,1852.814
"0.25","4","one2many","opposite","mean","var",0.000734526441350088,0.0442111111111111,0.002,0.000341074053619723,0.0110433333333333,0,0.000933796838600508,1.95105888888889,780.423555555556
"0.25","4","one2many","opposite","var","mean",0.0329188686150929,2.1030607979798,0.000197979797979804,0.011225802040953,0.374222787878788,0,0.00821895315783548,8.99662172727273,3598.64869090909
"0.25","4","one2many","opposite","var","var",2.21835634374056e-07,0.000439902886893626,0.000197979797979798,6.25505408819004e-08,3.47491944132685e-05,0,1.07824828081629e-05,7.81088174677765,1249741.07948442
"0.25","4","one2many","same","2.5%","mean",1.67388511975401,12.509625,30,1.09456491490594,6.451875,10,0.793763251788991,84.8745,1697.49
"0.25","4","one2many","same","2.5%","var",0.000275520881514499,0.0160659722222222,0,7.05390346600651e-05,0.00312013888888888,0,1.9168207228086e-05,0.0966784722222221,38.6713888888889
"0.25","4","one2many","same","50%","mean",1.99547246920847,15.0375,30,1.31073575186794,7.63,10,0.934522363314289,93.61,1872.2
"0.25","4","one2many","same","50%","var",0.000758809170513541,0.0434583333333332,0,0.00026146879135004,0.00897222222222222,0,0.000162111174032542,0.41325,165.3
"0.25","4","one2many","same","97.5%","mean",2.3997395352356,17.926,30,1.55027846882648,9.137,10,0.969887668076351,95.46075,1909.215
"0.25","4","one2many","same","97.5%","var",0.00206756392584032,0.0966131944444446,0,0.000746404007069041,0.0203777777777777,0,0.00170415680920836,13.8766729166666,5550.66916666666
"0.25","4","one2many","same","mean","mean",2.00158503486063,15.13165,29.996,1.3187863691457,7.65165,10,0.913658647566176,92.1486,1842.972
"0.25","4","one2many","same","mean","var",0.000849731107027496,0.0464108333333333,0.00266666666666667,0.000312489308508994,0.00975416666666667,0,0.000629193531582785,2.66032444444444,1064.12977777778
"0.25","4","one2many","same","var","mean",0.0385240531445281,2.19232427020202,0.00159999999999999,0.0159116963228824,0.520081845959596,0,0.00429110963765286,12.7494202424242,5099.7680969697
"0.25","4","one2many","same","var","var",2.77403123675524e-07,0.000451269458395685,0.000711111111111111,3.85507900567407e-08,2.48071669628383e-05,0,7.08197772438275e-06,15.2520500916399,2440328.01466238
"0.25","4","one2one","all","2.5%","mean",3.07823908019423,5.150875,26.4475,3.07823908019423,5.150875,26.4475,1,67.511125,1350.2225
"0.25","4","one2one","all","2.5%","var",0.00223899625294874,0.008125,0,0.00223899625294874,0.008125,0,0,0.10885625,43.5425
"0.25","4","one2one","all","50%","mean",3.96046886545449,7.415,29.55,3.96046886545449,7.415,29.55,1,82.4025,1648.05
"0.25","4","one2one","all","50%","var",0.00900561724825442,0.0249722222222222,0.1,0.00900561724825442,0.0249722222222222,0.1,5.47820073070147e-33,5.61179166666666,2244.71666666667
"0.25","4","one2one","all","97.5%","mean",5.68522548970827,9.626,30,5.68522548970827,9.626,30,1,94.868625,1897.3725
"0.25","4","one2one","all","97.5%","var",0.0384671271512136,0.0580583333333334,0.844444444444444,0.0384671271512136,0.0580583333333334,0.844444444444444,1.36955018267537e-32,27.9609805555556,11184.3922222222
"0.25","4","one2one","all","mean","mean",4.04150488278588,7.41825,29.188,4.04155426748514,7.41815,29.188,0.99999855267855,82.38635,1647.727
"0.25","4","one2one","all","mean","var",0.0110426132329665,0.0281886111111111,0.182666666666667,0.0110450302979865,0.0281986111111111,0.182666666666667,1.14148766148154e-09,6.88615805555555,2754.46322222222
"0.25","4","one2one","all","var","mean",0.464346046477847,1.46426736111111,1.04470303030303,0.464324940607314,1.46418113888889,1.04470303030303,1.13185885623966e-10,53.1384080075758,21255.3632030303
"0.25","4","one2one","all","var","var",0.000110496972813577,0.000199537540450804,0.0610707569522384,0.00011052259043394,0.000200337407641227,0.0610707569522384,8.44060323999099e-17,46.364847551155,7418375.6081848
"0.25","4","one2one","none","2.5%","mean",1.03686844374285,28.685,30,1.03686844374285,28.685,30,0.995029004193002,95.012125,1900.2425
"0.25","4","one2one","none","2.5%","var",2.1736724072655e-05,0.01670625,0,2.0538565871992e-05,0.0157743055555555,0,0,0.0702916666666664,28.1166666666667
"0.25","4","one2one","none","50%","mean",1.04183947769255,28.7975,30,1.04205574777831,28.79,30,1,95.2675,1905.35
"0.25","4","one2one","none","50%","var",6.64011639851365e-05,0.0502916666666667,0,6.72745748701808e-05,0.0514583333333331,0,8.21730109605221e-33,0.207083333333333,82.8333333333333
"0.25","4","one2one","none","97.5%","mean",1.04592900317412,28.935,30,1.04592900317412,28.935,30,1,95.467625,1909.3525
"0.25","4","one2one","none","97.5%","var",0.000124952334258177,0.095388888888889,0,0.000126469871862371,0.0965368055555557,0,0.000144036998427917,0.437283333333334,174.913333333333
"0.25","4","one2one","none","mean","mean",1.04171126351552,28.8006,30,1.04178924421093,28.79845,30,0.999017887378576,95.2529,1905.058
"0.25","4","one2one","none","mean","var",6.85341442408621e-05,0.0523477777777778,0,6.88743341161359e-05,0.0525958333333333,0,2.38674425252252e-05,0.221766111111111,88.7064444444444
"0.25","4","one2one","none","var","mean",7.47927951429041e-06,0.00572387878787879,0,7.39960677786872e-06,0.00566045202020203,0,2.3546028380849e-06,0.0155728181818183,6.22912727272729
"0.25","4","one2one","none","var","var",9.1113900106997e-10,0.000534978714303529,0,9.11085682995707e-10,0.000535116307753461,0,1.78633587729828e-09,0.0125086397022696,2001.38235236314
"0.25","4","one2one","opposite","2.5%","mean",1.57978896875048,10.7225,30,1.57998685793254,10.7225,30,0.99992162985912,85.761125,1715.2225
"0.25","4","one2one","opposite","2.5%","var",0.000152677953995978,0.0127048611111111,0,0.000152677953995978,0.0127048611111111,0,0,0.071988888888889,28.7955555555556
"0.25","4","one2one","opposite","50%","mean",1.99160226177595,15.065,30,1.99160226177595,15.065,30,1,94.7475,1894.95
"0.25","4","one2one","opposite","50%","var",0.000723902195412036,0.0407916666666666,0,0.000705205505167347,0.0406388888888889,0,5.47820073070147e-33,0.315180555555556,126.072222222222
"0.25","4","one2one","opposite","97.5%","mean",2.79842121107822,18.99275,30,2.79842121107822,18.990375,30,1,95.487625,1909.7525
"0.25","4","one2one","opposite","97.5%","var",0.00195064925383948,0.0966944444444444,0,0.00195064925383948,0.0966944444444444,0,6.2166771555412e-08,12.5174104166667,5006.96416666666
"0.25","4","one2one","opposite","mean","mean",2.01887971848106,15.09295,29.992,2.01898781773202,15.0921,29.992,0.99999051293729,92.4112,1848.224
"0.25","4","one2one","opposite","mean","var",0.000827961252092029,0.0430625,0.00333333333333333,0.000828276004362044,0.0430711111111111,0.00333333333333333,5.71630920511119e-09,2.38838555555556,955.354222222222
"0.25","4","one2one","opposite","var","mean",0.0685204179284035,3.47448641161616,0.00498585858585858,0.0685114177612805,3.47365009090909,0.00498585858585858,6.01686399404274e-10,13.086149050505,5234.45962020202
