"o","topo","envfilt","stat","summary","env","measure","cor_a","cor_b"
"0.5","one2one","all","50%","mean",2,"rda",0.221116512797505,0.221116512797505
"0.5","one2one","all","97.5%","mean",2,"rda",0.308006838375136,0.308006838375136
"0.5","one2one","all","mean","mean",2,"rda",0.217455184352824,0.217455184352824
"0.5","one2one","all","var","mean",2,"rda",0.00302901779081772,0.00302901779081772
"0.5","one2one","all","2.5%","var",2,"rda",9.23994798500142e-05,9.23994798500138e-05
"0.5","one2one","all","50%","var",2,"rda",0.000288834460696378,0.000288834460696378
"0.5","one2one","all","97.5%","var",2,"rda",0.000801855969973939,0.000801855969973936
"0.5","one2one","all","mean","var",2,"rda",0.000321389929769416,0.000321389929769416
"0.5","one2one","all","var","var",2,"rda",3.2406711372284e-08,3.24067113722839e-08
"0.5","one2one","all","2.5%","mean",2,"S",-0.454184815644054,-0.454184815644054
"0.5","one2one","all","50%","mean",2,"S",-0.00810937398051471,-0.00810937398051471
"0.5","one2one","all","97.5%","mean",2,"S",0.564242159004453,0.564242159004453
"0.5","one2one","all","mean","mean",2,"S",0.00246062425487913,0.00246062425487913
"0.5","one2one","all","var","mean",2,"S",0.0798825669495718,0.0798825669495718
"0.5","one2one","all","2.5%","var",2,"S",0.000352820391685661,0.000352820391685661
"0.5","one2one","all","50%","var",2,"S",0.00144895222373775,0.00144895222373775
"0.5","one2one","all","97.5%","var",2,"S",0.00437972200671925,0.00437972200671925
"0.5","one2one","all","mean","var",2,"S",0.00163368233496928,0.00163368233496928
"0.5","one2one","all","var","var",2,"S",1.00249072002792e-06,1.00249072002792e-06
"0.5","one2one","none","2.5%","mean",1,"jaccard",-0.0802353939716281,-0.0802353939716281
"0.5","one2one","none","50%","mean",1,"jaccard",0.00843809492993939,0.00843809492993939
"0.5","one2one","none","97.5%","mean",1,"jaccard",0.102157528731506,0.102157528731506
"0.5","one2one","none","mean","mean",1,"jaccard",0.00643374932083838,0.00643374932083838
"0.5","one2one","none","var","mean",1,"jaccard",0.00222735523293812,0.00222735523293812
"0.5","one2one","none","2.5%","var",1,"jaccard",0.00487102806120234,0.00487102806120234
"0.5","one2one","none","50%","var",1,"jaccard",0.0205912162114562,0.0205912162114562
"0.5","one2one","none","97.5%","var",1,"jaccard",0.0519318129259127,0.0519318129259127
"0.5","one2one","none","mean","var",1,"jaccard",0.022620350449025,0.022620350449025
"0.5","one2one","none","var","var",1,"jaccard",0.000171397040378553,0.000171397040378553
"0.5","one2one","none","2.5%","mean",1,"N",-0.181602661546379,-0.181602661546379
"0.5","one2one","none","50%","mean",1,"N",0.00608309346936905,0.00608309346936905
"0.5","one2one","none","97.5%","mean",1,"N",0.132997990812858,0.132997990812858
"0.5","one2one","none","mean","mean",1,"N",-0.00785654585159866,-0.00785654585159866
"0.5","one2one","none","var","mean",1,"N",0.00609624354333758,0.00609624354333758
"0.5","one2one","none","2.5%","var",1,"N",0.0127735290843784,0.0127735290843784
"0.5","one2one","none","50%","var",1,"N",0.0505689276317845,0.0505689276317845
"0.5","one2one","none","97.5%","var",1,"N",0.10833676548521,0.10833676548521
"0.5","one2one","none","mean","var",1,"N",0.0534419682669358,0.0534419682669358
"0.5","one2one","none","var","var",1,"N",0.000686269998024834,0.000686269998024834
"0.5","one2one","none","2.5%","mean",1,"rda",0.0405846156905075,0.0405846156905075
"0.5","one2one","none","50%","mean",1,"rda",0.0530396601297177,0.0530396601297176
"0.5","one2one","none","97.5%","mean",1,"rda",0.0648289267542512,0.0648289267542512
"0.5","one2one","none","mean","mean",1,"rda",0.0528832579837632,0.0528832579837632
"0.5","one2one","none","var","mean",1,"rda",3.50986860072656e-05,3.50986860072656e-05
"0.5","one2one","none","2.5%","var",1,"rda",0.000110841803116096,0.000110841803116096
"0.5","one2one","none","50%","var",1,"rda",0.000301120238685908,0.000301120238685907
"0.5","one2one","none","97.5%","var",1,"rda",0.000713800146923021,0.000713800146923021
"0.5","one2one","none","mean","var",1,"rda",0.000312781124458823,0.000312781124458824
"0.5","one2one","none","var","var",1,"rda",2.43322728083795e-08,2.43322728083795e-08
"0.5","one2one","none","2.5%","mean",1,"S",-0.178306294239783,-0.178306294239783
"0.5","one2one","none","50%","mean",1,"S",0.00342464697500634,0.00342464697500634
"0.5","one2one","none","97.5%","mean",1,"S",0.133876611105995,0.133876611105995
"0.5","one2one","none","mean","mean",1,"S",0.00256647047411373,0.00256647047411373
"0.5","one2one","none","var","mean",1,"S",0.00651412744678619,0.00651412744678619
"0.5","one2one","none","2.5%","var",1,"S",0.0218648699466997,0.0218648699466997
"0.5","one2one","none","50%","var",1,"S",0.052872318934492,0.052872318934492
"0.5","one2one","none","97.5%","var",1,"S",0.0925570609717384,0.0925570609717384
"0.5","one2one","none","mean","var",1,"S",0.0546568338272288,0.0546568338272288
"0.5","one2one","none","var","var",1,"S",0.000371999065640133,0.000371999065640133
"0.5","one2one","none","2.5%","mean",2,"jaccard",-0.104018820522385,-0.104018820522385
"0.5","one2one","none","50%","mean",2,"jaccard",0.00513304867352559,0.00513304867352559
"0.5","one2one","none","97.5%","mean",2,"jaccard",0.119008589559262,0.119008589559262
"0.5","one2one","none","mean","mean",2,"jaccard",0.00591251424567952,0.00591251424567952
"0.5","one2one","none","var","mean",2,"jaccard",0.0031285215927972,0.0031285215927972
"0.5","one2one","none","2.5%","var",2,"jaccard",0.00546991018654664,0.00546991018654664
"0.5","one2one","none","50%","var",2,"jaccard",0.0225883502154135,0.0225883502154135
"0.5","one2one","none","97.5%","var",2,"jaccard",0.0432278320488881,0.0432278320488881
"0.5","one2one","none","mean","var",2,"jaccard",0.0218761206850946,0.0218761206850946
"0.5","one2one","none","var","var",2,"jaccard",0.000105313674075532,0.000105313674075532
"0.5","one2one","none","2.5%","mean",2,"N",-0.103973924992493,-0.103973924992493
"0.5","one2one","none","50%","mean",2,"N",0.00573087120239885,0.00573087120239885
"0.5","one2one","none","97.5%","mean",2,"N",0.123946536292579,0.123946536292579
"0.5","one2one","none","mean","mean",2,"N",0.0106041632064527,0.0106041632064527
"0.5","one2one","none","var","mean",2,"N",0.00376696356940959,0.00376696356940959
"0.5","one2one","none","2.5%","var",2,"N",0.0205958905483652,0.0205958905483652
"0.5","one2one","none","50%","var",2,"N",0.0530992270658375,0.0530992270658375
"0.5","one2one","none","97.5%","var",2,"N",0.103759949705547,0.103759949705547
"0.5","one2one","none","mean","var",2,"N",0.0569987334190474,0.0569987334190474
"0.5","one2one","none","var","var",2,"N",0.000474926697287608,0.000474926697287608
"0.5","one2one","none","2.5%","mean",2,"rda",0.0400931792917283,0.0400931792917283
"0.5","one2one","none","50%","mean",2,"rda",0.0526910366365242,0.0526910366365242
"0.5","one2one","none","97.5%","mean",2,"rda",0.0642729333589816,0.0642729333589816
"0.5","one2one","none","mean","mean",2,"rda",0.0527524368663504,0.0527524368663504
"0.5","one2one","none","var","mean",2,"rda",3.66282842200951e-05,3.6628284220095e-05
"0.5","one2one","none","2.5%","var",2,"rda",7.704113798815e-05,7.70411379881499e-05
"0.5","one2one","none","50%","var",2,"rda",0.000295727267113774,0.000295727267113774
"0.5","one2one","none","97.5%","var",2,"rda",0.000737739641366044,0.000737739641366043
"0.5","one2one","none","mean","var",2,"rda",0.000325866713699461,0.000325866713699461
"0.5","one2one","none","var","var",2,"rda",3.13914897689689e-08,3.13914897689689e-08
"0.5","one2one","none","2.5%","mean",2,"S",-0.133043808854264,-0.133043808854264
"0.5","one2one","none","50%","mean",2,"S",0.00623465033582499,0.00623465033582499
"0.5","one2one","none","97.5%","mean",2,"S",0.148265697063437,0.148265697063437
"0.5","one2one","none","mean","mean",2,"S",0.0042187984375553,0.0042187984375553
"0.5","one2one","none","var","mean",2,"S",0.00496144823494586,0.00496144823494586
"0.5","one2one","none","2.5%","var",2,"S",0.0178240115169441,0.0178240115169441
"0.5","one2one","none","50%","var",2,"S",0.0497412565111627,0.0497412565111627
"0.5","one2one","none","97.5%","var",2,"S",0.101076814632787,0.101076814632787
"0.5","one2one","none","mean","var",2,"S",0.0528311831748582,0.0528311831748582
"0.5","one2one","none","var","var",2,"S",0.000482889260075711,0.000482889260075711
"0.5","one2one","opposite","2.5%","mean",1,"jaccard",-0.164414047320953,-0.164414047320953
"0.5","one2one","opposite","50%","mean",1,"jaccard",0.0330804079636522,0.0330804079636522
"0.5","one2one","opposite","97.5%","mean",1,"jaccard",0.379106858538119,0.379106858538119
"0.5","one2one","opposite","mean","mean",1,"jaccard",0.054195839334547,0.054195839334547
"0.5","one2one","opposite","var","mean",1,"jaccard",0.0210219394360658,0.0210219394360658
"0.5","one2one","opposite","2.5%","var",1,"jaccard",0.000470311953071174,0.000470311953071174
"0.5","one2one","opposite","50%","var",1,"jaccard",0.00141705652769573,0.00141705652769573
"0.5","one2one","opposite","97.5%","var",1,"jaccard",0.00454134142651957,0.00454134142651957
"0.5","one2one","opposite","mean","var",1,"jaccard",0.00176937680328641,0.00176937680328641
"0.5","one2one","opposite","var","var",1,"jaccard",1.31341849789419e-06,1.31341849789419e-06
"0.5","one2one","opposite","2.5%","mean",1,"N",-0.141432625461399,-0.141432625461399
"0.5","one2one","opposite","50%","mean",1,"N",0.00189369317223732,0.00189369317223732
"0.5","one2one","opposite","97.5%","mean",1,"N",0.11995394661723,0.11995394661723
"0.5","one2one","opposite","mean","mean",1,"N",0.000260364547593521,0.000260364547593521
"0.5","one2one","opposite","var","mean",1,"N",0.00505953104565613,0.00505953104565613
"0.5","one2one","opposite","2.5%","var",1,"N",0.0141473673162682,0.0141473673162682
"0.5","one2one","opposite","50%","var",1,"N",0.0451655076508489,0.0451655076508489
"0.5","one2one","opposite","97.5%","var",1,"N",0.090975124144506,0.090975124144506
"0.5","one2one","opposite","mean","var",1,"N",0.0476364606024658,0.0476364606024658
"0.5","one2one","opposite","var","var",1,"N",0.000461376623889008,0.000461376623889008
"0.5","one2one","opposite","2.5%","mean",1,"rda",0.0298351179743099,0.0298351179743099
"0.5","one2one","opposite","50%","mean",1,"rda",0.056190946392701,0.056190946392701
"0.5","one2one","opposite","97.5%","mean",1,"rda",0.140659382121659,0.140659382121659
"0.5","one2one","opposite","mean","mean",1,"rda",0.0644763276443977,0.0644763276443977
"0.5","one2one","opposite","var","mean",1,"rda",0.000889558735750657,0.000889558735750658
"0.5","one2one","opposite","2.5%","var",1,"rda",3.71136617221617e-05,3.71136617221616e-05
"0.5","one2one","opposite","50%","var",1,"rda",0.000128196019218454,0.000128196019218454
"0.5","one2one","opposite","97.5%","var",1,"rda",0.000422211606528689,0.000422211606528689
"0.5","one2one","opposite","mean","var",1,"rda",0.00016203388818647,0.00016203388818647
"0.5","one2one","opposite","var","var",1,"rda",1.24393297121688e-08,1.24393297121688e-08
"0.5","one2one","opposite","2.5%","mean",1,"S",-0.412891600261557,-0.412891600261557
"0.5","one2one","opposite","50%","mean",1,"S",-0.0149567470905423,-0.0149567470905423
"0.5","one2one","opposite","97.5%","mean",1,"S",0.448608545421241,0.448608545421241
"0.5","one2one","opposite","mean","mean",1,"S",0.00653626733006799,0.00653626733006799
"0.5","one2one","opposite","var","mean",1,"S",0.0567256138853961,0.0567256138853961
"0.5","one2one","opposite","2.5%","var",1,"S",0.000934020955162038,0.000934020955162038
"0.5","one2one","opposite","50%","var",1,"S",0.00319144927455423,0.00319144927455423
"0.5","one2one","opposite","97.5%","var",1,"S",0.0101080295658329,0.0101080295658329
"0.5","one2one","opposite","mean","var",1,"S",0.00398568323481723,0.00398568323481723
"0.5","one2one","opposite","var","var",1,"S",8.02847820775965e-06,8.02847820775965e-06
"0.5","one2one","opposite","2.5%","mean",2,"jaccard",0.816526625443213,0.816526625443213
"0.5","one2one","opposite","50%","mean",2,"jaccard",0.888723728177103,0.888723728177103
"0.5","one2one","opposite","97.5%","mean",2,"jaccard",0.940146487720466,0.940146487720466
"0.5","one2one","opposite","mean","mean",2,"jaccard",0.886284456287664,0.886284456287664
"0.5","one2one","opposite","var","mean",2,"jaccard",0.000946314648775923,0.000946314648775923
"0.5","one2one","opposite","2.5%","var",2,"jaccard",4.98311171334612e-05,4.98311171334612e-05
"0.5","one2one","opposite","50%","var",2,"jaccard",0.000318625707824195,0.000318625707824195
"0.5","one2one","opposite","97.5%","var",2,"jaccard",0.00151086006387529,0.00151086006387529
"0.5","one2one","opposite","mean","var",2,"jaccard",0.000410213382177444,0.000410213382177444
"0.5","one2one","opposite","var","var",2,"jaccard",1.27395890594026e-07,1.27395890594026e-07
"0.5","one2one","opposite","2.5%","mean",2,"N",-0.122396099074155,-0.122396099074155
"0.5","one2one","opposite","50%","mean",2,"N",-0.00605066260937129,-0.00605066260937129
"0.5","one2one","opposite","97.5%","mean",2,"N",0.137756177237114,0.137756177237114
"0.5","one2one","opposite","mean","mean",2,"N",-0.0040870731746874,-0.0040870731746874
"0.5","one2one","opposite","var","mean",2,"N",0.00520503575444404,0.00520503575444404
"0.5","one2one","opposite","2.5%","var",2,"N",0.0207270966268898,0.0207270966268898
"0.5","one2one","opposite","50%","var",2,"N",0.0485806936480729,0.0485806936480729
"0.5","one2one","opposite","97.5%","var",2,"N",0.115074082558855,0.115074082558855
"0.5","one2one","opposite","mean","var",2,"N",0.0538478222275558,0.0538478222275558
"0.5","one2one","opposite","var","var",2,"N",0.000570355153386113,0.000570355153386113
"0.5","one2one","opposite","2.5%","mean",2,"rda",0.249338634847166,0.249338634847166
"0.5","one2one","opposite","50%","mean",2,"rda",0.359400464725857,0.359400464725857
"0.5","one2one","opposite","97.5%","mean",2,"rda",0.460611557740304,0.460611557740304
"0.5","one2one","opposite","mean","mean",2,"rda",0.362985090484549,0.362985090484549
"0.5","one2one","opposite","var","mean",2,"rda",0.00320707871956066,0.00320707871956066
"0.5","one2one","opposite","2.5%","var",2,"rda",0.000247846975395365,0.000247846975395366
"0.5","one2one","opposite","50%","var",2,"rda",0.000676637473199616,0.000676637473199616
"0.5","one2one","opposite","97.5%","var",2,"rda",0.00149228000170386,0.00149228000170386
"0.5","one2one","opposite","mean","var",2,"rda",0.000702202434482585,0.000702202434482585
"0.5","one2one","opposite","var","var",2,"rda",1.08962565949293e-07,1.08962565949292e-07
"0.5","one2one","opposite","2.5%","mean",2,"S",-0.61971143705831,-0.61971143705831
"0.5","one2one","opposite","50%","mean",2,"S",0.013287937028366,0.013287937028366
"0.5","one2one","opposite","97.5%","mean",2,"S",0.699623974813846,0.699623974813846
"0.5","one2one","opposite","mean","mean",2,"S",0.0281593323277929,0.0281593323277929
"0.5","one2one","opposite","var","mean",2,"S",0.12675361539443,0.12675361539443
"0.5","one2one","opposite","2.5%","var",2,"S",0.000761498509091376,0.000761498509091376
"0.5","one2one","opposite","50%","var",2,"S",0.00263424091152637,0.00263424091152637
"0.5","one2one","opposite","97.5%","var",2,"S",0.010415224145753,0.010415224145753
"0.5","one2one","opposite","mean","var",2,"S",0.0032494784713734,0.0032494784713734
"0.5","one2one","opposite","var","var",2,"S",6.55734656470365e-06,6.55734656470365e-06
"0.5","one2one","same","2.5%","mean",1,"jaccard",-0.200153566353604,-0.200153566353604
"0.5","one2one","same","50%","mean",1,"jaccard",-0.00316632239937625,-0.00316632239937625
"0.5","one2one","same","97.5%","mean",1,"jaccard",0.257771266626503,0.257771266626503
"0.5","one2one","same","mean","mean",1,"jaccard",0.00400193109196765,0.00400193109196765
"0.5","one2one","same","var","mean",1,"jaccard",0.0148893834273516,0.0148893834273516
"0.5","one2one","same","2.5%","var",1,"jaccard",0.000301728448957352,0.000301728448957352
"0.5","one2one","same","50%","var",1,"jaccard",0.0010100693560923,0.0010100693560923
"0.5","one2one","same","97.5%","var",1,"jaccard",0.00481191767328629,0.00481191767328629
"0.5","one2one","same","mean","var",1,"jaccard",0.00135357311457735,0.00135357311457735
"0.5","one2one","same","var","var",1,"jaccard",1.20669554805317e-06,1.20669554805317e-06
"0.5","one2one","same","2.5%","mean",1,"N",-0.118305265381868,-0.118305265381868
"0.5","one2one","same","50%","mean",1,"N",-0.00462584266029882,-0.00462584266029882
"0.5","one2one","same","97.5%","mean",1,"N",0.122378214292571,0.122378214292571
"0.5","one2one","same","mean","mean",1,"N",-0.00353581820625446,-0.00353581820625446
"0.5","one2one","same","var","mean",1,"N",0.00466080388569767,0.00466080388569767
"0.5","one2one","same","2.5%","var",1,"N",0.0169712897068218,0.0169712897068218
"0.5","one2one","same","50%","var",1,"N",0.050765106849008,0.050765106849008
"0.5","one2one","same","97.5%","var",1,"N",0.100042714824172,0.100042714824172
"0.5","one2one","same","mean","var",1,"N",0.0536886894854719,0.0536886894854719
"0.5","one2one","same","var","var",1,"N",0.000486060822032357,0.000486060822032357
"0.5","one2one","same","2.5%","mean",1,"rda",0.0235487073421385,0.0235487073421385
"0.5","one2one","same","50%","mean",1,"rda",0.0475885153149648,0.0475885153149648
"0.5","one2one","same","97.5%","mean",1,"rda",0.136599257590695,0.136599257590695
"0.5","one2one","same","mean","mean",1,"rda",0.0553289900626142,0.0553289900626142
"0.5","one2one","same","var","mean",1,"rda",0.000836883788594523,0.000836883788594523
"0.5","one2one","same","2.5%","var",1,"rda",1.97677181358578e-05,1.97677181358578e-05
"0.5","one2one","same","50%","var",1,"rda",9.27972886084804e-05,9.27972886084806e-05
"0.5","one2one","same","97.5%","var",1,"rda",0.00034591547796424,0.00034591547796424
"0.5","one2one","same","mean","var",1,"rda",0.000119681068626522,0.000119681068626522
"0.5","one2one","same","var","var",1,"rda",9.12008555070804e-09,9.12008555070805e-09
"0.5","one2one","same","2.5%","mean",1,"S",-0.36152425064575,-0.36152425064575
"0.5","one2one","same","50%","mean",1,"S",0.0336134665579183,0.0336134665579183
"0.5","one2one","same","97.5%","mean",1,"S",0.471175566890796,0.471175566890796
"0.5","one2one","same","mean","mean",1,"S",0.0274945356029663,0.0274945356029663
"0.5","one2one","same","var","mean",1,"S",0.0555634106042299,0.0555634106042299
"0.5","one2one","same","2.5%","var",1,"S",0.000654699002795363,0.000654699002795363
"0.5","one2one","same","50%","var",1,"S",0.00295658691828469,0.00295658691828469
"0.5","one2one","same","97.5%","var",1,"S",0.00930554698764304,0.00930554698764304
"0.5","one2one","same","mean","var",1,"S",0.00336112978648219,0.00336112978648219
"0.5","one2one","same","var","var",1,"S",4.92607755344603e-06,4.92607755344603e-06
"0.5","one2one","same","2.5%","mean",2,"jaccard",0.811287025230989,0.811287025230989
"0.5","one2one","same","50%","mean",2,"jaccard",0.898995274392684,0.898995274392684
"0.5","one2one","same","97.5%","mean",2,"jaccard",0.930779277886414,0.930779277886414
"0.5","one2one","same","mean","mean",2,"jaccard",0.890722919472862,0.890722919472862
"0.5","one2one","same","var","mean",2,"jaccard",0.000999437360541078,0.000999437360541078
"0.5","one2one","same","2.5%","var",2,"jaccard",6.17951994860065e-05,6.17951994860065e-05
"0.5","one2one","same","50%","var",2,"jaccard",0.000282217503011796,0.000282217503011796
"0.5","one2one","same","97.5%","var",2,"jaccard",0.00134271394782415,0.00134271394782415
"0.5","one2one","same","mean","var",2,"jaccard",0.000386730952361564,0.000386730952361564
"0.5","one2one","same","var","var",2,"jaccard",1.42199069227438e-07,1.42199069227438e-07
"0.5","one2one","same","2.5%","mean",2,"N",-0.13878619073592,-0.13878619073592
"0.5","one2one","same","50%","mean",2,"N",0.00285033552088235,0.00285033552088235
"0.5","one2one","same","97.5%","mean",2,"N",0.172371328540942,0.172371328540942
"0.5","one2one","same","mean","mean",2,"N",0.00612179778161401,0.00612179778161401
"0.5","one2one","same","var","mean",2,"N",0.0084849878544038,0.0084849878544038
"0.5","one2one","same","2.5%","var",2,"N",0.0168321841017298,0.0168321841017298
"0.5","one2one","same","50%","var",2,"N",0.0465788712026784,0.0465788712026784
"0.5","one2one","same","97.5%","var",2,"N",0.0995783701129585,0.0995783701129585
"0.5","one2one","same","mean","var",2,"N",0.051705033045137,0.051705033045137
"0.5","one2one","same","var","var",2,"N",0.000515290152717388,0.000515290152717388
"0.5","one2one","same","2.5%","mean",2,"rda",0.261274326587731,0.261274326587731
"0.5","one2one","same","50%","mean",2,"rda",0.362962157504252,0.362962157504252
"0.5","one2one","same","97.5%","mean",2,"rda",0.485777440787021,0.485777440787021
"0.5","one2one","same","mean","mean",2,"rda",0.367994348356836,0.367994348356836
"0.5","one2one","same","var","mean",2,"rda",0.00362524941577713,0.00362524941577713
"0.5","one2one","same","2.5%","var",2,"rda",0.000155264153696157,0.000155264153696158
"0.5","one2one","same","50%","var",2,"rda",0.000621678251126028,0.000621678251126033
"0.5","one2one","same","97.5%","var",2,"rda",0.00134107571779117,0.00134107571779117
"0.5","one2one","same","mean","var",2,"rda",0.000668536955386934,0.000668536955386934
"0.5","one2one","same","var","var",2,"rda",1.14968741675192e-07,1.14968741675192e-07
"0.5","one2one","same","2.5%","mean",2,"S",-0.593215777359652,-0.593215777359652
"0.5","one2one","same","50%","mean",2,"S",0.0387040086562308,0.0387040086562308
"0.5","one2one","same","97.5%","mean",2,"S",0.835053215728788,0.835053215728788
"0.5","one2one","same","mean","mean",2,"S",0.0511070466143486,0.0511070466143486
"0.5","one2one","same","var","mean",2,"S",0.148672244624222,0.148672244624222
"0.5","one2one","same","2.5%","var",2,"S",0.000556478676021475,0.000556478676021475
"0.5","one2one","same","50%","var",2,"S",0.00198143892785626,0.00198143892785626
"0.5","one2one","same","97.5%","var",2,"S",0.00731625533700646,0.00731625533700646
"0.5","one2one","same","mean","var",2,"S",0.00255261772732545,0.00255261772732545
"0.5","one2one","same","var","var",2,"S",3.95060631957853e-06,3.95060631957853e-06
"0.9","many2many","all","2.5%","mean",1,"jaccard",0.362166460561668,0.0592240869299678
"0.9","many2many","all","50%","mean",1,"jaccard",0.587709470488668,0.352139030896133
"0.9","many2many","all","97.5%","mean",1,"jaccard",0.792190773150306,0.725022115134626
"0.9","many2many","all","mean","mean",1,"jaccard",0.585853556879317,0.355597955815793
"0.9","many2many","all","var","mean",1,"jaccard",0.0154312431714596,0.0258375685241273
"0.9","many2many","all","2.5%","var",1,"jaccard",0.00036214966526828,0.0010839252757252
"0.9","many2many","all","50%","var",1,"jaccard",0.00107523174898782,0.00678326770370762
"0.9","many2many","all","97.5%","var",1,"jaccard",0.00282575633087843,0.0189463085187965
"0.9","many2many","all","mean","var",1,"jaccard",0.00127808521239808,0.00795556688243922
"0.9","many2many","all","var","var",1,"jaccard",1.21352780144678e-06,3.84384166531963e-05
"0.9","many2many","all","2.5%","mean",1,"N",-0.569922320442951,-0.569922320442951
"0.9","many2many","all","50%","mean",1,"N",0.00672226503400833,0.00672226503400833
"0.9","many2many","all","97.5%","mean",1,"N",0.50074191559737,0.50074191559737
"0.9","many2many","all","mean","mean",1,"N",-0.0134289318794728,-0.0134289318794728
"0.9","many2many","all","var","mean",1,"N",0.0580414803347167,0.0580414803347167
"0.9","many2many","all","2.5%","var",1,"N",0.000539309976996675,0.000539309976996675
"0.9","many2many","all","50%","var",1,"N",0.0376883661564954,0.0376883661564954
"0.9","many2many","all","97.5%","var",1,"N",0.101490078591693,0.101490078591693
"0.9","many2many","all","mean","var",1,"N",0.0423569589094225,0.0423569589094225
"0.9","many2many","all","var","var",1,"N",0.0011185627055924,0.0011185627055924
"0.9","many2many","all","2.5%","mean",1,"rda",0.12772727134227,0.0588781816052797
"0.9","many2many","all","50%","mean",1,"rda",0.201206768577693,0.132000735270882
"0.9","many2many","all","97.5%","mean",1,"rda",0.325579030079171,0.259116035190101
"0.9","many2many","all","mean","mean",1,"rda",0.206319577120268,0.141742100756519
"0.9","many2many","all","var","mean",1,"rda",0.00262474246397592,0.00290526109431382
"0.9","many2many","all","2.5%","var",1,"rda",0.000134345549710748,0.000345804117469943
"0.9","many2many","all","50%","var",1,"rda",0.000366242187913628,0.0016109032300714
"0.9","many2many","all","97.5%","var",1,"rda",0.000925321619097095,0.00453174419062708
"0.9","many2many","all","mean","var",1,"rda",0.000404482921777996,0.00166318745395655
"0.9","many2many","all","var","var",1,"rda",5.6670379706261e-08,1.1792133411511e-06
"0.9","many2many","all","2.5%","mean",1,"S",-0.606439481744975,-0.581689589782481
"0.9","many2many","all","50%","mean",1,"S",-0.0449688347575084,-0.0363735489637298
"0.9","many2many","all","97.5%","mean",1,"S",0.532252284797252,0.55029206661678
"0.9","many2many","all","mean","mean",1,"S",-0.0144665937782242,-0.0235598129119513
"0.9","many2many","all","var","mean",1,"S",0.100416707979891,0.0926797841858713
"0.9","many2many","all","2.5%","var",1,"S",0.000415482095649846,0.00356770155349973
"0.9","many2many","all","50%","var",1,"S",0.00147880575559727,0.0158493190123308
"0.9","many2many","all","97.5%","var",1,"S",0.00543232274503501,0.0664092835307764
"0.9","many2many","all","mean","var",1,"S",0.00183910895758297,0.0211542171285229
"0.9","many2many","all","var","var",1,"S",1.65779205594035e-06,0.000292979758105067
"0.9","many2many","all","2.5%","mean",2,"jaccard",0.313963332525549,0.0836941165885427
"0.9","many2many","all","50%","mean",2,"jaccard",0.602584531481833,0.368327248908889
"0.9","many2many","all","97.5%","mean",2,"jaccard",0.766454910036576,0.730828561576481
"0.9","many2many","all","mean","mean",2,"jaccard",0.578850073405865,0.380217758705867
"0.9","many2many","all","var","mean",2,"jaccard",0.0158806025321382,0.0287252179714145
"0.9","many2many","all","2.5%","var",2,"jaccard",0.000204143196257616,0.00116970268388819
"0.9","many2many","all","50%","var",2,"jaccard",0.00110243524719255,0.00759843769693653
"0.9","many2many","all","97.5%","var",2,"jaccard",0.00301931092198325,0.0298100309131453
"0.9","many2many","all","mean","var",2,"jaccard",0.00122992368678523,0.00881235629304214
"0.9","many2many","all","var","var",2,"jaccard",8.74660225990798e-07,5.06639200942256e-05
"0.9","many2many","all","2.5%","mean",2,"N",-0.472513723212528,-0.472513723212528
"0.9","many2many","all","50%","mean",2,"N",-0.0130778844585853,-0.0130778844585853
"0.9","many2many","all","97.5%","mean",2,"N",0.570544122343725,0.570544122343725
"0.9","many2many","all","mean","mean",2,"N",-0.0109129200154542,-0.0109129200154542
"0.9","many2many","all","var","mean",2,"N",0.0541042665758492,0.0541042665758492
"0.9","many2many","all","2.5%","var",2,"N",0.000522301753818645,0.000522301753818645
"0.9","many2many","all","50%","var",2,"N",0.0405320390355634,0.0405320390355634
"0.9","many2many","all","97.5%","var",2,"N",0.128276773368875,0.128276773368875
"0.9","many2many","all","mean","var",2,"N",0.048938022638636,0.048938022638636
"0.9","many2many","all","var","var",2,"N",0.00126803419477561,0.00126803419477561
"0.9","many2many","all","2.5%","mean",2,"rda",0.113355892479192,0.0615884075191113
"0.9","many2many","all","50%","mean",2,"rda",0.193193765401386,0.137336472047965
"0.9","many2many","all","97.5%","mean",2,"rda",0.282579563967611,0.261977815386045
"0.9","many2many","all","mean","mean",2,"rda",0.193403489974185,0.145259700065126
"0.9","many2many","all","var","mean",2,"rda",0.00221766636690184,0.00340953818247646
"0.9","many2many","all","2.5%","var",2,"rda",8.41258076347981e-05,0.000383040367403435
"0.9","many2many","all","50%","var",2,"rda",0.000341771339707421,0.00162074351821021
"0.9","many2many","all","97.5%","var",2,"rda",0.000782067853540725,0.00482404816976562
"0.9","many2many","all","mean","var",2,"rda",0.000364136235084224,0.00177925879646594
"0.9","many2many","all","var","var",2,"rda",4.27836008685779e-08,1.25925330612846e-06
"0.9","many2many","all","2.5%","mean",2,"S",-0.547071840478917,-0.523521995801762
"0.9","many2many","all","50%","mean",2,"S",-0.0308737663804981,-0.0480258651508915
"0.9","many2many","all","97.5%","mean",2,"S",0.55272820543782,0.607594447353674
"0.9","many2many","all","mean","mean",2,"S",-0.0242063911668661,-0.00642035815789517
"0.9","many2many","all","var","mean",2,"S",0.0921444540105236,0.119879910100158
"0.9","many2many","all","2.5%","var",2,"S",0.000408427548948426,0.00329275124865944
"0.9","many2many","all","50%","var",2,"S",0.00151983141042466,0.0154821863299204
